arriveSn,busStopId,remainStop,shortLineName,busId,metroFlag,busStopName,currStopId,lineId,remainMin,dirStart,dir,lowBus,arriveFlag,lineName,lineKind
11187,1456,0,화순218-1,,0,동구문화센터,0,956,0,,0,,0,화순218-1,0
11188,1456,0,화순216,,0,동구문화센터,0,606,0,,0,,0,화순216,0
11189,1456,0,화순218,,0,동구문화센터,0,918,0,,0,,0,화순218,0
11190,1456,0,화순217,,0,동구문화센터,0,847,0,,0,,0,화순217,0
11191,1456,0,지원52,,0,동구문화센터,0,27,0,,0,,0,지원52,0
11192,1456,0,화순218,,0,동구문화센터,0,900,0,,0,,0,화순218,0
11193,1456,0,화순218,,0,동구문화센터,0,911,0,,0,,0,화순218,0
11194,1456,0,화순218-1,,0,동구문화센터,0,957,0,,0,,0,화순218-1,0
11195,1456,0,지원152(도웅리),,0,동구문화센터,0,123,0,,0,,0,지원152(도웅리),0
11196,1456,0,화순218-1,,0,동구문화센터,0,958,0,,0,,0,화순218-1,0
11197,1456,0,화순218,,0,동구문화센터,0,916,0,,0,,0,화순218,0
11198,1456,0,지원152(능주역),,0,동구문화센터,0,72,0,,0,,0,지원152(능주역),0
11199,1456,0,화순218-1,,0,동구문화센터,0,777,0,,0,,0,화순218-1,0
11200,1456,0,화순218,,0,동구문화센터,0,915,0,,0,,0,화순218,0
11201,1456,0,화순218,,0,동구문화센터,0,775,0,,0,,0,화순218,0
11202,1456,0,화순218,,0,동구문화센터,0,912,0,,0,,0,화순218,0
11203,1456,0,화순218-1,,0,동구문화센터,0,959,0,,0,,0,화순218-1,0
11204,1456,0,화순218,,0,동구문화센터,0,913,0,,0,,0,화순218,0
11205,1456,0,화순218,,0,동구문화센터,0,914,0,,0,,0,화순218,0
11206,1456,0,화순217,,0,동구문화센터,0,853,0,,0,,0,화순217,0
11207,1760,0,매월61,,0,대동고,0,35,0,,0,,0,매월61,0
11208,1760,0,매월06,,0,대동고,0,3,0,,0,,0,매월06,0
11209,1760,0,대촌71,,0,대동고,0,42,0,,0,,0,대촌71,0
11210,1760,0,대촌270,,0,대동고,0,83,0,,0,,0,대촌270,0
11211,1760,0,매월16,,0,대동고,0,7,0,,0,,0,매월16,0
11212,1760,0,진월77,,0,대동고,0,48,0,,0,,0,진월77,0
11213,1760,0,매월26,,0,대동고,0,13,0,,0,,0,매월26,0
11214,1760,0,일곡28,,0,대동고,0,15,0,,0,,0,일곡28,0
11215,1760,0,금남59,,0,대동고,0,34,0,,0,,0,금남59,0
11216,1497,0,상무62(시청경유상무역행),,0,상무호반3차,0,36,0,,0,,0,상무62(시청경유상무역행),0
11217,1497,0,상무63,,0,상무호반3차,0,37,0,,0,,0,상무63,0
11218,1497,0,518,,0,상무호반3차,0,86,0,,0,,0,518,0
11219,1497,0,첨단22,,0,상무호반3차,0,116,0,,0,,0,첨단22,0
11220,1497,0,마을760,,0,상무호반3차,0,201,0,,0,,0,마을760,0
11221,1497,0,임곡89,,0,상무호반3차,0,59,0,,0,,0,임곡89,0
11222,1497,0,금호46,,0,상무호반3차,0,95,0,,0,,0,금호46,0
11223,1026,0,임곡290,,0,상수도광산요금센터,0,84,0,,0,,0,임곡290,0
11224,1026,0,첨단20,,0,상수도광산요금센터,0,11,0,,0,,0,첨단20,0
11225,1026,0,송정33,,0,상수도광산요금센터,0,108,0,,0,,0,송정33,0
11226,408,0,진월17,,0,두암라인동산아파트,0,8,0,,0,,0,진월17,0
11227,408,0,마을788,,0,두암라인동산아파트,0,213,0,,0,,0,마을788,0
11228,408,0,두암81(각화초교.장등동),,0,두암라인동산아파트,0,129,0,,0,,0,두암81(각화초교.장등동),0
11229,408,0,두암81(각화초교.장등마을),,0,두암라인동산아파트,0,52,0,,0,,0,두암81(각화초교.장등마을),0
11230,408,0,금호36,,0,두암라인동산아파트,0,88,0,,0,,0,금호36,0
11231,1055,0,좌석02,,0,운림중,0,109,0,,0,,0,좌석02,0
11232,1055,0,첨단09,,0,운림중,0,5,0,,0,,0,첨단09,0
11233,1055,0,수완12,,0,운림중,0,102,0,,0,,0,수완12,0
11234,1055,0,봉선76,,0,운림중,0,47,0,,0,,0,봉선76,0
11235,1055,0,운림35,,0,운림중,0,18,0,,0,,0,운림35,0
11236,1055,0,수완49,,0,운림중,0,98,0,,0,,0,수완49,0
11237,1055,0,운림50,,0,운림중,0,25,0,,0,,0,운림50,0
11238,1055,0,운림51,,0,운림중,0,26,0,,0,,0,운림51,0
11239,1055,0,운림54,,0,운림중,0,29,0,,0,,0,운림54,0
11240,1246,0,진월17,,0,두암주공아파트,0,8,0,,0,,0,진월17,0
11241,1246,0,두암81(무등파크.장등동),,0,두암주공아파트,0,130,0,,0,,0,두암81(무등파크.장등동),0
11242,1246,0,두암81(무등파크.장등마을),,0,두암주공아파트,0,106,0,,0,,0,두암81(무등파크.장등마을),0
11243,1246,0,금호36,,0,두암주공아파트,0,88,0,,0,,0,금호36,0
11244,1085,0,첨단192,,0,장성월곡,0,79,0,,0,,0,첨단192,0
11245,1200,0,용전184,,0,전남대스포츠센터,0,77,0,,0,,0,용전184,0
11246,1200,0,진월07,,0,전남대스포츠센터,0,4,0,,0,,0,진월07,0
11247,1200,0,문흥18,,0,전남대스포츠센터,0,9,0,,0,,0,문흥18,0
11248,1200,0,마을788,,0,전남대스포츠센터,0,213,0,,0,,0,마을788,0
11249,1200,0,나주160,,0,전남대스포츠센터,0,542,0,,0,,0,나주160,0
11250,877,0,유덕65,,0,신안사거리,0,39,0,,0,,0,유덕65,0
11251,877,0,228(구151.화순사평),,0,신안사거리,0,71,0,,0,,0,228(구151.화순사평),0
11252,877,0,송암72,,0,신안사거리,0,43,0,,0,,0,송암72,0
11253,877,0,228(구151.화순전대병원),,0,신안사거리,0,122,0,,0,,0,228(구151.화순전대병원),0
11254,877,0,518,,0,신안사거리,0,86,0,,0,,0,518,0
11255,877,0,1187,,0,신안사거리,0,87,0,,0,,0,1187,0
11256,877,0,두암81(무등파크.장등동),,0,신안사거리,0,130,0,,0,,0,두암81(무등파크.장등동),0
11257,877,0,두암81(무등파크.장등마을),,0,신안사거리,0,106,0,,0,,0,두암81(무등파크.장등마을),0
11258,877,0,용봉83,,0,신안사거리,0,54,0,,0,,0,용봉83,0
11259,877,0,첨단30,,0,신안사거리,0,17,0,,0,,0,첨단30,0
11260,877,0,임곡89,,0,신안사거리,0,59,0,,0,,0,임곡89,0
11261,877,0,수완49,,0,신안사거리,0,98,0,,0,,0,수완49,0
11262,877,0,송정98,,0,신안사거리,0,68,0,,0,,0,송정98,0
11263,877,0,지원152(도웅리),,0,신안사거리,0,123,0,,0,,0,지원152(도웅리),0
11264,877,0,지원152(능주역),,0,신안사거리,0,72,0,,0,,0,지원152(능주역),0
11265,877,0,금남55,,0,신안사거리,0,30,0,,0,,0,금남55,0
11266,877,0,지원56,,0,신안사거리,0,119,0,,0,,0,지원56,0
11267,877,0,금남57,,0,신안사거리,0,32,0,,0,,0,금남57,0
11268,877,0,금남58,,0,신안사거리,0,33,0,,0,,0,금남58,0
11269,149,0,상무62(시청경유상무역행),,0,극락강역입구,0,36,0,,0,,0,상무62(시청경유상무역행),0
11270,149,0,일곡10,,0,극락강역입구,0,96,0,,0,,0,일곡10,0
11271,149,0,문흥18,,0,극락강역입구,0,9,0,,0,,0,문흥18,0
11272,149,0,마을720,,0,극락강역입구,0,195,0,,0,,0,마을720,0
11273,149,0,송정29,,0,극락강역입구,0,16,0,,0,,0,송정29,0
11274,149,0,임곡89,,0,극락강역입구,0,59,0,,0,,0,임곡89,0
11275,149,0,봉선37,,0,극락강역입구,0,19,0,,0,,0,봉선37,0
11276,149,0,문흥39,,0,극락강역입구,0,90,0,,0,,0,문흥39,0
11277,149,0,첨단94,,0,극락강역입구,0,64,0,,0,,0,첨단94,0
11278,149,0,첨단40,,0,극락강역입구,0,92,0,,0,,0,첨단40,0
11279,149,0,송정98,,0,극락강역입구,0,68,0,,0,,0,송정98,0
11280,904,0,석곡87,,0,신촌아랫길(4수원지),0,58,0,,0,,0,석곡87,0
11281,958,0,좌석02,,0,연진회미술원,0,109,0,,0,,0,좌석02,0
11282,958,0,첨단09,,0,연진회미술원,0,5,0,,0,,0,첨단09,0
11283,958,0,수완12,,0,연진회미술원,0,102,0,,0,,0,수완12,0
11284,958,0,봉선76,,0,연진회미술원,0,47,0,,0,,0,봉선76,0
11285,958,0,운림35,,0,연진회미술원,0,18,0,,0,,0,운림35,0
11286,958,0,수완49,,0,연진회미술원,0,98,0,,0,,0,수완49,0
11287,958,0,운림50,,0,연진회미술원,0,25,0,,0,,0,운림50,0
11288,958,0,운림51,,0,연진회미술원,0,26,0,,0,,0,운림51,0
11289,958,0,운림54,,0,연진회미술원,0,29,0,,0,,0,운림54,0
11290,2893,0,상무62(상무역경유시청행),,0,동림I.C입구,0,127,0,,0,,0,상무62(상무역경유시청행),0
11291,2893,0,문흥18,,0,동림I.C입구,0,9,0,,0,,0,문흥18,0
11292,2893,0,임곡89,,0,동림I.C입구,0,59,0,,0,,0,임곡89,0
11293,2893,0,봉선37,,0,동림I.C입구,0,19,0,,0,,0,봉선37,0
11294,2893,0,문흥39,,0,동림I.C입구,0,90,0,,0,,0,문흥39,0
11295,2893,0,수완49,,0,동림I.C입구,0,98,0,,0,,0,수완49,0
11296,2893,0,송정98,,0,동림I.C입구,0,68,0,,0,,0,송정98,0
11297,303,0,매월61,,0,마재대주아파트,0,35,0,,0,,0,매월61,0
11298,303,0,순환01B(계수초->운천저수지->조선대),,0,마재대주아파트,0,112,0,,0,,0,순환01B(계수초->운천저수지->조선대),0
11299,303,0,매월06,,0,마재대주아파트,0,3,0,,0,,0,매월06,0
11300,303,0,송암72,,0,마재대주아파트,0,43,0,,0,,0,송암72,0
11301,303,0,대촌270,,0,마재대주아파트,0,83,0,,0,,0,대촌270,0
11302,303,0,송암74,,0,마재대주아파트,0,91,0,,0,,0,송암74,0
11303,303,0,진월17,,0,마재대주아파트,0,8,0,,0,,0,진월17,0
11304,303,0,진월75,,0,마재대주아파트,0,100,0,,0,,0,진월75,0
11305,303,0,매월26,,0,마재대주아파트,0,13,0,,0,,0,매월26,0
11306,303,0,지원45,,0,마재대주아파트,0,23,0,,0,,0,지원45,0
11307,322,0,첨단192,,0,덕성,0,79,0,,0,,0,첨단192,0
11308,977,0,좌석02,,0,예술의거리입구,0,109,0,,0,,0,좌석02,0
11309,977,0,매월06,,0,예술의거리입구,0,3,0,,0,,0,매월06,0
11310,977,0,진월07,,0,예술의거리입구,0,4,0,,0,,0,진월07,0
11311,977,0,228(구151.화순사평),,0,예술의거리입구,0,71,0,,0,,0,228(구151.화순사평),0
11312,977,0,228(구151.화순전대병원),,0,예술의거리입구,0,122,0,,0,,0,228(구151.화순전대병원),0
11313,977,0,송암74,,0,예술의거리입구,0,91,0,,0,,0,송암74,0
11314,977,0,419,,0,예술의거리입구,0,31,0,,0,,0,419,0
11315,977,0,문흥39,,0,예술의거리입구,0,90,0,,0,,0,문흥39,0
11316,977,0,수완49,,0,예술의거리입구,0,98,0,,0,,0,수완49,0
11317,977,0,송정98,,0,예술의거리입구,0,68,0,,0,,0,송정98,0
11318,977,0,금남57,,0,예술의거리입구,0,32,0,,0,,0,금남57,0
11319,977,0,금남58,,0,예술의거리입구,0,33,0,,0,,0,금남58,0
11320,1010,0,봉선76,,0,용산교(동구),0,47,0,,0,,0,봉선76,0
11321,535,0,송암74,,0,문화초교,0,91,0,,0,,0,송암74,0
11322,535,0,진월17,,0,문화초교,0,8,0,,0,,0,진월17,0
11323,535,0,마을788,,0,문화초교,0,213,0,,0,,0,마을788,0
11324,535,0,두암81(각화초교.장등동),,0,문화초교,0,129,0,,0,,0,두암81(각화초교.장등동),0
11325,535,0,두암81(각화초교.장등마을),,0,문화초교,0,52,0,,0,,0,두암81(각화초교.장등마을),0
11326,535,0,금호36,,0,문화초교,0,88,0,,0,,0,금호36,0
11327,535,0,금남55,,0,문화초교,0,30,0,,0,,0,금남55,0
11328,1744,0,진월177,,0,대성여고,0,74,0,,0,,0,진월177,0
11329,1744,0,수완03,,0,대성여고,0,114,0,,0,,0,수완03,0
11330,1744,0,진월07,,0,대성여고,0,4,0,,0,,0,진월07,0
11331,1744,0,대촌70,,0,대성여고,0,41,0,,0,,0,대촌70,0
11332,1744,0,화순318,,0,대성여고,0,994,0,,0,,0,화순318,0
11333,1744,0,화순318,,0,대성여고,0,781,0,,0,,0,화순318,0
11334,1744,0,송암73,,0,대성여고,0,44,0,,0,,0,송암73,0
11335,1744,0,화순318-1,,0,대성여고,0,783,0,,0,,0,화순318-1,0
11336,1744,0,진월17,,0,대성여고,0,8,0,,0,,0,진월17,0
11337,1744,0,진월75,,0,대성여고,0,100,0,,0,,0,진월75,0
11338,1744,0,화순318-1,,0,대성여고,0,600,0,,0,,0,화순318-1,0
11339,1744,0,화순318-1,,0,대성여고,0,999,0,,0,,0,화순318-1,0
11340,1744,0,진월77,,0,대성여고,0,48,0,,0,,0,진월77,0
11341,1744,0,진월78,,0,대성여고,0,49,0,,0,,0,진월78,0
11342,1744,0,진월79,,0,대성여고,0,50,0,,0,,0,진월79,0
11343,1744,0,화순318,,0,대성여고,0,993,0,,0,,0,화순318,0
11344,1744,0,화순318,,0,대성여고,0,995,0,,0,,0,화순318,0
11345,1744,0,마을715,,0,대성여고,0,209,0,,0,,0,마을715,0
11346,1744,0,마을715(영어마을경유),,0,대성여고,0,208,0,,0,,0,마을715(영어마을경유),0
11347,1744,0,일곡28,,0,대성여고,0,15,0,,0,,0,일곡28,0
11348,1744,0,송암31,,0,대성여고,0,101,0,,0,,0,송암31,0
11349,1744,0,나주997,,0,대성여고,0,563,0,,0,,0,나주997,0
11350,1744,0,나주998,,0,대성여고,0,564,0,,0,,0,나주998,0
11351,1744,0,첨단95,,0,대성여고,0,65,0,,0,,0,첨단95,0
11352,1744,0,나주999,,0,대성여고,0,565,0,,0,,0,나주999,0
11353,1744,0,송정99,,0,대성여고,0,69,0,,0,,0,송정99,0
11354,1744,0,대촌170,,0,대성여고,0,73,0,,0,,0,대촌170,0
11355,1783,0,대촌71,,0,구소,0,42,0,,0,,0,대촌71,0
11356,1783,0,대촌270,,0,구소,0,83,0,,0,,0,대촌270,0
11357,1044,0,마을700,,0,금구중,0,203,0,,0,,0,마을700,0
11358,1063,0,수완12,,0,운암중,0,102,0,,0,,0,수완12,0
11359,1063,0,송암72,,0,운암중,0,43,0,,0,,0,송암72,0
11360,1063,0,매월16,,0,운암중,0,7,0,,0,,0,매월16,0
11361,1063,0,봉선27,,0,운암중,0,14,0,,0,,0,봉선27,0
11362,1063,0,송정29,,0,운암중,0,16,0,,0,,0,송정29,0
11363,1063,0,운림51,,0,운암중,0,26,0,,0,,0,운림51,0
11364,1100,0,송정296,,0,월산(본량),0,85,0,,0,,0,송정296,0
11365,1682,0,진곡196,,0,산정(나주),0,81,0,,0,,0,진곡196,0
11366,1682,0,나주160,,0,산정(나주),0,542,0,,0,,0,나주160,0
11367,1682,0,나주601,,0,산정(나주),0,562,0,,0,,0,나주601,0
11368,759,0,용전184,,0,서방시장(서),0,77,0,,0,,0,용전184,0
11369,759,0,419,,0,서방시장(서),0,31,0,,0,,0,419,0
11370,1375,0,유덕65,,0,광천동,0,39,0,,0,,0,유덕65,0
11371,1375,0,228(구151.화순사평),,0,광천동,0,71,0,,0,,0,228(구151.화순사평),0
11372,1375,0,228(구151.화순전대병원),,0,광천동,0,122,0,,0,,0,228(구151.화순전대병원),0
11373,1375,0,1187,,0,광천동,0,87,0,,0,,0,1187,0
11374,1375,0,지원25,,0,광천동,0,12,0,,0,,0,지원25,0
11375,1375,0,첨단30,,0,광천동,0,17,0,,0,,0,첨단30,0
11376,1375,0,임곡89,,0,광천동,0,59,0,,0,,0,임곡89,0
11377,1119,0,용전184,,0,일곡현대3차아파트,0,77,0,,0,,0,용전184,0
11378,1119,0,419,,0,일곡현대3차아파트,0,31,0,,0,,0,419,0
11379,1119,0,일곡28,,0,일곡현대3차아파트,0,15,0,,0,,0,일곡28,0
11380,1144,0,임곡290,,0,광일고,0,84,0,,0,,0,임곡290,0
11381,1144,0,임곡89,,0,광일고,0,59,0,,0,,0,임곡89,0
11382,1144,0,임곡90,,0,광일고,0,60,0,,0,,0,임곡90,0
11383,1144,0,임곡91,,0,광일고,0,61,0,,0,,0,임곡91,0
11384,1153,0,일곡38,,0,임동행정복지센터,0,20,0,,0,,0,일곡38,0
11385,1153,0,첨단95,,0,임동행정복지센터,0,65,0,,0,,0,첨단95,0
11386,1153,0,운림51,,0,임동행정복지센터,0,26,0,,0,,0,운림51,0
11387,1169,0,나주600,,0,검문소,0,561,0,,0,,0,나주600,0
11388,1169,0,나주601,,0,검문소,0,562,0,,0,,0,나주601,0
11389,1169,0,송정96,,0,검문소,0,66,0,,0,,0,송정96,0
11390,1169,0,송정97(봉정행),,0,검문소,0,132,0,,0,,0,송정97(봉정행),0
11391,1169,0,송정97,,0,검문소,0,93,0,,0,,0,송정97,0
11392,1190,0,상무63,,0,용봉쌍용아파트,0,37,0,,0,,0,상무63,0
11393,1190,0,송정29,,0,용봉쌍용아파트,0,16,0,,0,,0,송정29,0
11394,1190,0,문흥53,,0,용봉쌍용아파트,0,118,0,,0,,0,문흥53,0
11395,1206,0,담양2-5,,0,전남대사거리(동),0,713,0,,0,,0,담양2-5,0
11396,1206,0,순환01A(계수초->시청->조선대),,0,전남대사거리(동),0,1,0,,0,,0,순환01A(계수초->시청->조선대),0
11397,1206,0,수완03,,0,전남대사거리(동),0,114,0,,0,,0,수완03,0
11398,1206,0,진월07,,0,전남대사거리(동),0,4,0,,0,,0,진월07,0
11399,1206,0,문흥18,,0,전남대사거리(동),0,9,0,,0,,0,문흥18,0
11400,1206,0,봉선27,,0,전남대사거리(동),0,14,0,,0,,0,봉선27,0
11401,1206,0,담양311-1,,0,전남대사거리(동),0,741,0,,0,,0,담양311-1,0
11402,1206,0,담양311,,0,전남대사거리(동),0,740,0,,0,,0,담양311,0
11403,1206,0,송암47,,0,전남대사거리(동),0,24,0,,0,,0,송암47,0
11404,1206,0,담양2-1,,0,전남대사거리(동),0,704,0,,0,,0,담양2-1,0
11405,1206,0,담양2-3,,0,전남대사거리(동),0,705,0,,0,,0,담양2-3,0
11406,1206,0,담양2-4,,0,전남대사거리(동),0,706,0,,0,,0,담양2-4,0
11407,1206,0,담양2-1,,0,전남대사거리(동),0,710,0,,0,,0,담양2-1,0
11408,1206,0,금남55,,0,전남대사거리(동),0,30,0,,0,,0,금남55,0
11409,1206,0,담양2-2,,0,전남대사거리(동),0,711,0,,0,,0,담양2-2,0
11410,1206,0,담양2-4,,0,전남대사거리(동),0,700,0,,0,,0,담양2-4,0
11411,1223,0,운림50,,0,제석초교,0,25,0,,0,,0,운림50,0
11412,1223,0,금남59,,0,제석초교,0,34,0,,0,,0,금남59,0
11413,1234,0,좌석02,,0,조선대공과대학,0,109,0,,0,,0,좌석02,0
11414,1234,0,지원15,,0,조선대공과대학,0,6,0,,0,,0,지원15,0
11415,1234,0,진월17,,0,조선대공과대학,0,8,0,,0,,0,진월17,0
11416,1234,0,봉선27,,0,조선대공과대학,0,14,0,,0,,0,봉선27,0
11417,1234,0,일곡28,,0,조선대공과대학,0,15,0,,0,,0,일곡28,0
11418,1234,0,운림35,,0,조선대공과대학,0,18,0,,0,,0,운림35,0
11419,1234,0,송정98,,0,조선대공과대학,0,68,0,,0,,0,송정98,0
11420,1247,0,첨단193,,0,용두주공,0,80,0,,0,,0,첨단193,0
11421,1247,0,일곡10,,0,용두주공,0,96,0,,0,,0,일곡10,0
11422,1247,0,마을788,,0,용두주공,0,213,0,,0,,0,마을788,0
11423,1247,0,첨단23,,0,용두주공,0,117,0,,0,,0,첨단23,0
11424,1247,0,마을700,,0,용두주공,0,203,0,,0,,0,마을700,0
11425,1247,0,첨단30,,0,용두주공,0,17,0,,0,,0,첨단30,0
11426,1253,0,첨단09,,0,신가주공아파트,0,5,0,,0,,0,첨단09,0
11427,1253,0,일곡10,,0,신가주공아파트,0,96,0,,0,,0,일곡10,0
11428,1253,0,마을720,,0,신가주공아파트,0,195,0,,0,,0,마을720,0
11429,1253,0,송정29,,0,신가주공아파트,0,16,0,,0,,0,송정29,0
11430,1253,0,첨단94,,0,신가주공아파트,0,64,0,,0,,0,첨단94,0
11431,1253,0,첨단40,,0,신가주공아파트,0,92,0,,0,,0,첨단40,0
11432,1253,0,수완49,,0,신가주공아파트,0,98,0,,0,,0,수완49,0
11433,1604,0,함평500,,0,운평,0,826,0,,0,,0,함평500,0
11434,1604,0,함평500,,0,운평,0,805,0,,0,,0,함평500,0
11435,1604,0,함평500,,0,운평,0,804,0,,0,,0,함평500,0
11436,1604,0,함평500,,0,운평,0,803,0,,0,,0,함평500,0
11437,1604,0,송정197,,0,운평,0,82,0,,0,,0,송정197,0
11438,1604,0,함평500,,0,운평,0,802,0,,0,,0,함평500,0
11439,1604,0,함평500,,0,운평,0,801,0,,0,,0,함평500,0
11440,1604,0,함평500,,0,운평,0,800,0,,0,,0,함평500,0
11441,1604,0,함평500,,0,운평,0,799,0,,0,,0,함평500,0
11442,1604,0,송정296,,0,운평,0,85,0,,0,,0,송정296,0
11443,1604,0,함평500,,0,운평,0,796,0,,0,,0,함평500,0
11444,1604,0,함평500,,0,운평,0,797,0,,0,,0,함평500,0
11445,1604,0,함평500,,0,운평,0,817,0,,0,,0,함평500,0
11446,1604,0,함평500,,0,운평,0,835,0,,0,,0,함평500,0
11447,1604,0,함평500,,0,운평,0,833,0,,0,,0,함평500,0
11448,1604,0,함평500,,0,운평,0,792,0,,0,,0,함평500,0
11449,1604,0,함평500,,0,운평,0,793,0,,0,,0,함평500,0
11450,1604,0,임곡90,,0,운평,0,60,0,,0,,0,임곡90,0
11451,1604,0,함평500,,0,운평,0,827,0,,0,,0,함평500,0
11452,1604,0,함평500,,0,운평,0,825,0,,0,,0,함평500,0
11453,1604,0,함평500,,0,운평,0,821,0,,0,,0,함평500,0
11454,1604,0,함평500,,0,운평,0,791,0,,0,,0,함평500,0
11455,1604,0,함평500,,0,운평,0,795,0,,0,,0,함평500,0
11456,1604,0,함평500,,0,운평,0,794,0,,0,,0,함평500,0
11457,1604,0,함평500,,0,운평,0,798,0,,0,,0,함평500,0
11458,1604,0,선운101(광주글로벌모터스),,0,운평,0,125,0,,0,,0,선운101(광주글로벌모터스),0
11459,1604,0,함평500,,0,운평,0,830,0,,0,,0,함평500,0
11460,1618,0,함평500,,0,봉정,0,826,0,,0,,0,함평500,0
11461,1618,0,함평500,,0,봉정,0,805,0,,0,,0,함평500,0
11462,1618,0,함평500,,0,봉정,0,804,0,,0,,0,함평500,0
11463,1618,0,함평500,,0,봉정,0,803,0,,0,,0,함평500,0
11464,1618,0,함평500,,0,봉정,0,802,0,,0,,0,함평500,0
11465,1618,0,함평500,,0,봉정,0,801,0,,0,,0,함평500,0
11466,1618,0,함평500,,0,봉정,0,800,0,,0,,0,함평500,0
11467,1618,0,함평500,,0,봉정,0,799,0,,0,,0,함평500,0
11468,1618,0,함평500,,0,봉정,0,796,0,,0,,0,함평500,0
11469,1618,0,함평500,,0,봉정,0,797,0,,0,,0,함평500,0
11470,1618,0,함평500,,0,봉정,0,817,0,,0,,0,함평500,0
11471,1618,0,함평500,,0,봉정,0,835,0,,0,,0,함평500,0
11472,1618,0,함평500,,0,봉정,0,833,0,,0,,0,함평500,0
11473,1618,0,함평500,,0,봉정,0,792,0,,0,,0,함평500,0
11474,1618,0,함평500,,0,봉정,0,793,0,,0,,0,함평500,0
11475,1618,0,함평500,,0,봉정,0,827,0,,0,,0,함평500,0
11476,1618,0,함평500,,0,봉정,0,825,0,,0,,0,함평500,0
11477,1618,0,함평500,,0,봉정,0,821,0,,0,,0,함평500,0
11478,1618,0,송정97(봉정행),,0,봉정,0,132,0,,0,,0,송정97(봉정행),0
11479,1618,0,함평500,,0,봉정,0,791,0,,0,,0,함평500,0
11480,1618,0,송정97,,0,봉정,0,93,0,,0,,0,송정97,0
11481,1618,0,함평500,,0,봉정,0,795,0,,0,,0,함평500,0
11482,1618,0,함평500,,0,봉정,0,794,0,,0,,0,함평500,0
11483,1618,0,함평500,,0,봉정,0,798,0,,0,,0,함평500,0
11484,1618,0,선운101(광주글로벌모터스),,0,봉정,0,125,0,,0,,0,선운101(광주글로벌모터스),0
11485,1618,0,함평500,,0,봉정,0,830,0,,0,,0,함평500,0
11486,1636,0,송정97(봉정행),,0,상무자동차학원,0,132,0,,0,,0,송정97(봉정행),0
11487,1636,0,송정97,,0,상무자동차학원,0,93,0,,0,,0,송정97,0
11488,1641,0,송정97(봉정행),,0,가산,0,132,0,,0,,0,송정97(봉정행),0
11489,1641,0,송정97,,0,가산,0,93,0,,0,,0,송정97,0
11490,1653,0,나주600,,0,명동삼거리,0,561,0,,0,,0,나주600,0
11491,1653,0,나주601,,0,명동삼거리,0,562,0,,0,,0,나주601,0
11492,1653,0,송정97(봉정행),,0,명동삼거리,0,132,0,,0,,0,송정97(봉정행),0
11493,1653,0,송정97,,0,명동삼거리,0,93,0,,0,,0,송정97,0
11494,1657,0,나주600,,0,도야,0,561,0,,0,,0,나주600,0
11495,1657,0,나주601,,0,도야,0,562,0,,0,,0,나주601,0
11496,1657,0,송정97(봉정행),,0,도야,0,132,0,,0,,0,송정97(봉정행),0
11497,1657,0,송정97,,0,도야,0,93,0,,0,,0,송정97,0
11498,1676,0,진곡196,,0,용봉입구,0,81,0,,0,,0,진곡196,0
11499,1676,0,나주160,,0,용봉입구,0,542,0,,0,,0,나주160,0
11500,1676,0,송정96,,0,용봉입구,0,66,0,,0,,0,송정96,0
11501,1676,0,송정99,,0,용봉입구,0,69,0,,0,,0,송정99,0
11502,1688,0,나주160,,0,나주중앙병원,0,542,0,,0,,0,나주160,0
11503,1688,0,나주160,,0,나주중앙병원,0,542,0,,0,,0,나주160,0
11504,1688,0,나주600,,0,나주중앙병원,0,561,0,,0,,0,나주600,0
11505,1688,0,나주999,,0,나주중앙병원,0,565,0,,0,,0,나주999,0
11506,1693,0,나주160,,0,성북육교,0,542,0,,0,,0,나주160,0
11507,1693,0,나주600,,0,성북육교,0,561,0,,0,,0,나주600,0
11508,1710,0,진곡196,,0,평호동,0,81,0,,0,,0,진곡196,0
11509,1710,0,나주160,,0,평호동,0,542,0,,0,,0,나주160,0
11510,1710,0,나주161,,0,평호동,0,567,0,,0,,0,나주161,0
11511,1710,0,송정96,,0,평호동,0,66,0,,0,,0,송정96,0
11512,1710,0,송정99,,0,평호동,0,69,0,,0,,0,송정99,0
11513,1716,0,상무64,,0,서창사거리,0,38,0,,0,,0,상무64,0
11514,1716,0,대촌69,,0,서창사거리,0,40,0,,0,,0,대촌69,0
11515,1716,0,대촌270,,0,서창사거리,0,83,0,,0,,0,대촌270,0
11516,1716,0,진월75,,0,서창사거리,0,100,0,,0,,0,진월75,0
11517,1716,0,지원25,,0,서창사거리,0,12,0,,0,,0,지원25,0
11518,1716,0,운림50,,0,서창사거리,0,25,0,,0,,0,운림50,0
11519,1383,0,봉선76,,0,가야농원,0,47,0,,0,,0,봉선76,0
11520,1395,0,1187-1,,0,풍암정,0,97,0,,0,,0,1187-1,0
11521,1395,0,1187,,0,풍암정,0,87,0,,0,,0,1187,0
11522,1419,0,송암68,,0,단전,0,111,0,,0,,0,송암68,0
11523,1419,0,첨단20,,0,단전,0,11,0,,0,,0,첨단20,0
11524,1419,0,첨단94,,0,단전,0,64,0,,0,,0,첨단94,0
11525,1432,0,봉선76,,0,학림교,0,47,0,,0,,0,봉선76,0
11526,1432,0,일곡28,,0,학림교,0,15,0,,0,,0,일곡28,0
11527,1432,0,봉선37,,0,학림교,0,19,0,,0,,0,봉선37,0
